node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
G01M3/02,0.00045710802986439125,1.8506004945113524e-05,1.4074763802320394e-05,9.816729113938873e-05,2,0.18321019405662603
B64D1/06,0.0019808014627456954,0.0007971378378793916,0.002541082685624078,0.0001738005209389182,7,0.23708766151146407
B64D27/26,0.030473868657626083,0.0032968291811340013,0.09371972943516596,0.0017723781630810645,31,0.3033416008828988
B64C3/32,0.014170348925796128,0.0006279396349034836,0.059337937643107595,0.0010667852064630613,31,0.29067159935979503
H02K11/27,0.0027426481791863475,0.0002557098292814714,0.00813723734484498,0.00010592098466548224,16,0.24806646252290196
B64D13/02,0.00731372847783026,0.0011375375112566474,0.02268151438130737,0.0004211205826390819,24,0.27893180463554434
F04D1/00,0.00030473868657626083,0.0,0.0002677360252540194,4.6465236557680694e-05,2,0.20888424942484116
F04D17/12,0.00030473868657626083,0.0,0.0002677360252540194,4.6465236557680694e-05,2,0.20888424942484116
B60L3/00,0.020112753314033213,0.00420358389971171,0.04458363854895566,0.001218688612717415,30,0.2891710959152635
B64C37/00,0.007008989791253999,0.001170829046765447,0.030708505494818156,0.00028703519126158897,28,0.2807786922033663
B60F5/02,0.012341916806338563,0.0022469040292023546,0.03249776007256075,0.000640142576174127,27,0.2820002278437787
B64C35/00,0.007923205850982782,0.0004051696282077082,0.029690346222947882,0.00031009520023910034,29,0.2811788849232447
B64C27/82,0.012341916806338563,0.0007376433654012859,0.045917772908786535,0.0006939115012484471,31,0.2889869222346602
G09B7/00,0.00045710802986439125,0.0002533761465955622,1.8954681978468254e-05,0.000112222067919574,2,0.18750294086558947
G09B9/02,0.00015236934328813042,0.0,2.212643748857818e-07,7.221152568691311e-05,1,0.1530056876077019
B64C13/00,0.012189547463050433,0.0015851534254688357,0.04573882135295002,0.000641848709741465,31,0.2897065295624058
B64C13/30,0.0007618467164406521,2.1127511875869365e-07,0.0017690747631359618,5.5027539248787686e-05,5,0.22314270020686533
H04N7/18,0.013560871552643607,0.0065301803250759445,0.024482537657115586,0.0008566035981277912,24,0.2918870161470827
G05D17/02,0.0016760627761694346,2.0727856318840425e-05,0.010189917821140499,6.989737510068322e-05,10,0.2655148730766224
B64C25/40,0.02590278835898217,0.008629574024910883,0.06532451000798242,0.002075445925178718,31,0.30753583204598073
B64C1/36,0.006094773731525217,0.0016899039345474886,0.011412141922272852,0.0003169901220438764,19,0.27254827402729453
H02K1/14,0.004266341612067652,3.8031546205099984e-05,0.010327725292378877,0.00016739410140046557,18,0.2657948372096772
H02K15/00,0.0038092335822032604,0.0006052841572067117,0.005510437468816997,0.00019773732778232236,12,0.25060110825176185
G01R31/00,0.012951394179491085,0.004097767518139878,0.018782250441126615,0.001108081505460533,22,0.27845251095467316
G05B11/01,0.00030473868657626083,0.0,0.001292769039003797,3.722072704795312e-05,2,0.23418754405194322
H02K5/26,0.0006094773731525217,5.49152354939429e-06,0.004793205074794865,3.4736325794509725e-05,4,0.26120451706904607
H02K1/00,0.002895017522474478,0.0001109308026880953,0.011902354317702013,0.00017305146519687895,13,0.2667636936919513
B64D25/00,0.009142160597287825,0.0010573787275923337,0.034710268460954485,0.000497491209148619,29,0.28254459592791575
B64C27/00,0.015236934328813042,0.0022740859633089026,0.05460958511926424,0.0007973390383387284,31,0.29381491070429316
H01M6/32,0.0006094773731525217,0.0,0.0030904140125892193,4.533272124432718e-05,4,0.24137587328473242
H01M6/36,0.0013713240895931737,1.4144730042612783e-05,0.008818298536175575,6.167079658992531e-05,7,0.26977725584198825
B64D1/18,0.010056376657016607,0.004259628271989162,0.02479060445750259,0.0007441188051889872,24,0.28235119265752334
A47L9/00,0.0019808014627456954,0.0006084523316108939,0.0077630686853233065,0.0001504987006195063,8,0.26595062809954867
A47L7/00,0.0007618467164406521,2.1359657645184634e-05,0.0020811248448697702,7.746073582075346e-05,4,0.23504888448023206
B26D1/12,0.0013713240895931737,0.0021382051258642056,5.2835533037035865e-08,0.00030488330065323976,4,0.14546159926927194
B26D7/06,0.0013713240895931737,1.585953781751247e-05,1.934617294923374e-09,0.0002948608495324341,6,0.12438685415884643
B26D7/28,0.0013713240895931737,1.585953781751247e-05,1.934617294923374e-09,0.0002948608495324341,6,0.12438685415884643
B26D7/01,0.001066585403016913,0.0013067906209338596,6.702135935491118e-10,0.00025886766579368486,4,0.1241214483533866
D06H7/16,0.0006094773731525217,0.0,6.699247454019636e-10,0.00017239735141874542,4,0.12408411042760958
B64C19/00,0.01112296206003352,0.0006746996392840668,0.046575398247672165,0.0005497739319451563,31,0.286867526459278
B64U30/20,0.007923205850982782,9.71115815911263e-05,0.03343473713805298,0.00032791080631723184,29,0.2762486250232207
B64U10/13,0.008075575194270912,0.000768976154435359,0.03140255214902479,0.0003053422959226595,27,0.2813532378003596
H02P4/00,0.0022855401493219562,9.737589456809271e-06,0.012709186110406244,9.09482916252744e-05,13,0.2690573805743833
H02P101/30,0.012189547463050433,0.001638744769912287,0.0427898768280521,0.0005774236807037071,30,0.2872125374102038
B21J15/14,0.0016760627761694346,0.0033893613906685028,0.0011077033536841285,0.00025732969846700915,6,0.23138111504367156
B21J15/32,0.0009142160597287825,0.0,1.7350055623366764e-05,0.00022563756326818464,6,0.18232675665058265
B23B41/00,0.0030473868657626083,0.0021403347044194705,1.7758754599180232e-05,0.0007332178324596984,6,0.18292951403025318
B23B47/00,0.001828432119457565,0.0006430491589789891,1.755906671612446e-05,0.00039955883426416713,6,0.18280422489047177
B23Q3/06,0.0035044948956269996,0.007780690533281685,0.00030803769509758636,0.0007683097207470957,6,0.2216709983881186
B23Q17/22,0.0015236934328813042,0.0002365915808899579,1.755247479249263e-05,0.00028371975908856993,6,0.1827674077985338
B23P23/04,0.001828432119457565,0.0002793021316666109,1.850634252993438e-05,0.00032661815288159837,6,0.18434158064542128
B66F19/00,0.00030473868657626083,0.0,0.00017376907907563333,4.0502860024671636e-05,2,0.2091634935696492
B66F13/00,0.001066585403016913,6.673092214479347e-05,0.00043040135825626213,0.00013600345123819917,5,0.2232305257309062
B64D1/02,0.0045710802986439125,0.0006621414627311947,0.01446008942256465,0.000229018287079945,17,0.27765167458122625
B64D27/08,0.008532683224135303,7.267002358918232e-05,0.04284497058843953,0.0005770086846662184,31,0.280622404972874
B64F5/50,0.003352125552338869,0.0009716413744510121,0.011598791731803927,0.00016710207360097248,15,0.28173757628105556
F03D1/04,0.0022855401493219562,0.0005476122955827484,0.002896028862677035,0.00022738194358410866,8,0.24290062451854388
F03D7/04,0.0009142160597287825,7.033899376363003e-06,0.0021490847910247937,6.843322086842397e-05,6,0.24025117367395954
F03D9/32,0.008227944537559043,0.00141798032292683,0.021013297565007152,0.0004400459567605704,22,0.28081344634276517
B64D27/12,0.01797958250799939,0.0004007447894421193,0.06708229320519378,0.0010202495846696772,31,0.28878460196069244
H02J3/38,0.010361115343592868,0.0016459446794089266,0.03069915673470993,0.0005173609778872903,27,0.28585545681386
H02K47/04,0.005332927015084565,4.462545311241388e-06,0.025933333441372126,0.0003545995099708337,30,0.26813518886694243
F01D15/10,0.046625019046167906,0.01163347210398776,0.10168072987513242,0.004505618554680628,31,0.3064557386199108
F02C7/32,0.02910254456803291,0.003942751403177347,0.06988144583812671,0.0026190348264351383,31,0.2921313202424929
B64C25/00,0.01127533140332165,0.0010929106526359575,0.029010129991360184,0.000629361407409982,27,0.28394140588275346
B64D31/00,0.04098735334450708,0.005163202332032931,0.12391446004542414,0.002789752624878719,31,0.31058824464415086
H02J4/00,0.019960383970745083,0.0024808406890986408,0.059202123458131965,0.0012683287762604893,31,0.29796320370412394
B64C1/14,0.02209355477677891,0.017585557224716594,0.03897288146379741,0.001643877330699556,30,0.2986889385824764
B64D11/00,0.015846411701965563,0.017609057784009334,0.023583411051164644,0.0010577823066882487,24,0.2909698387845581
B62B3/02,0.0009142160597287825,5.2520447418919864e-05,0.0005094613485232575,0.0001377684513019333,4,0.2271872454439415
B62B3/04,0.00045710802986439125,0.0,0.00028452210520380254,6.668195843470865e-05,3,0.2165608851663994
B62B5/00,0.0007618467164406521,1.3015652152812945e-05,0.00029096717544532075,0.0001318271900112994,4,0.2166642950055582
F02C6/04,0.0016760627761694346,3.0976319102809906e-06,0.005800879644529858,6.535579288178345e-05,11,0.2353781016759039
B66F9/12,0.0012189547463050433,0.0003139465941216933,0.0003115287428093277,0.00020714563572488226,5,0.21292274359485686
B66F9/14,0.0007618467164406521,0.0,1.1631875162453871e-05,0.0001240830057307407,5,0.16956476946098134
B66F9/18,0.0012189547463050433,0.0003139465941216933,0.0003115287428093277,0.0001656435091386628,5,0.21292274359485686
B66F9/22,0.0009142160597287825,0.0002533761465955624,1.1633443046892288e-05,0.0002010548215526642,5,0.16957110643569773
B66F9/24,0.0007618467164406521,0.0,1.1631875162453871e-05,0.0001240830057307407,5,0.16956476946098134
B66F9/075,0.0015236934328813042,0.000638312440083113,0.0003504929446438392,0.00025194605609027394,5,0.21294272883454102
F25C3/04,0.00015236934328813042,0.0,0.000461011766918417,3.009351738885838e-05,1,0.22071133699807371
F02K3/06,0.023160140179795823,0.00263993463689014,0.064020109880858,0.0015384010479385422,31,0.28272064714352296
H02K21/14,0.007618467164406521,0.00012926043049993086,0.024858623535625703,0.00032918762456013824,27,0.27092092584227373
B64D13/08,0.013713240895931737,0.005048110804569203,0.03595484196609973,0.0005435431928551582,28,0.2884358061157205
G06F30/20,0.006551881761389608,0.002293088225710584,0.006666776734046223,0.0006769573984360167,12,0.25473746159928135
G06F30/15,0.00731372847783026,0.0027024993270165255,0.015526807282222922,0.0006956712062620423,16,0.2756444727541704
G06F111/10,0.0012189547463050433,1.141083322401169e-07,0.0003070628064575617,0.0001470112820693855,6,0.2085482219978122
G05D1/10,0.027578851135151607,0.008324411448013793,0.06494113433121024,0.0016666291614620425,31,0.30307819557854515
F03D9/00,0.004418710955355782,0.0006622716963633165,0.007833633857308564,0.0003339614285338806,13,0.255081159546121
H01R24/38,0.0016760627761694346,9.292685491716348e-05,0.009358611687474145,0.00014136871492843932,10,0.2709694634820185
B64D29/00,0.015694042358677433,0.0020006007828940455,0.05328272850163322,0.0008459396933140914,31,0.2930937062209418
H01R13/28,0.00030473868657626083,0.0,0.0007308504724279976,3.4585419977740554e-05,2,0.21802814213667773
B64F1/22,0.01782721316471126,0.007281369799768457,0.033099908067710744,0.0009187420317793616,27,0.29284779049996124
B62D5/06,0.00045710802986439125,0.0,0.0003963324104529053,5.750190870970162e-05,3,0.21682995632258434
G06F17/50,0.0015236934328813042,0.0006579940780709434,0.005622808275549093,0.00011464409318146585,7,0.26829373616404917
F02C6/14,0.013560871552643607,0.0005465811355660575,0.047489782867508705,0.0010076287480282288,31,0.2829674877459557
F02C6/00,0.019808014627456953,0.0017823004040746896,0.05781504339134118,0.0010618044642494112,31,0.2917181217697313
F02C7/12,0.01066585403016913,0.00035326748369417845,0.029116502558182364,0.0003364908031582231,26,0.2756444727541704
F02C7/277,0.0019808014627456954,5.9623225589571256e-05,0.009654845560492217,9.808837000767352e-05,12,0.25297634177109724
F04D25/08,0.011884808776474173,0.0024170980324774334,0.018617734324669944,0.0006574587978112654,23,0.27297459186658646
A61L2/10,0.0022855401493219562,0.001648438379130828,0.001179183184111624,0.0002129217631727773,7,0.23352463540949045
A61L9/20,0.0024379094926100867,0.001172692430450363,0.0008722608021915054,0.00018097061119760346,8,0.22590906975386607
F02K1/76,0.00365686423891513,0.0005217569852086577,0.009303937264882578,0.0002962907042238121,15,0.2573963958478784
F04D13/06,0.003961602925491391,0.0005780510763877761,0.008520634274808767,0.0001848025381509561,14,0.2547517638541575
F04D15/00,0.004113972268779522,0.0006566482202786432,0.0138863529969135,0.00014619725347212326,17,0.2694728391736786
F04D29/00,0.0030473868657626083,0.00019805961307667354,0.002482351122914528,0.00023235480890270962,9,0.2368401537742144
F04D29/12,0.0006094773731525217,0.0,0.00029391144285733853,4.293720492601856e-05,4,0.20712972089867615
F04D29/62,0.0009142160597287825,3.672013505495265e-06,0.00030245281683921485,6.608753253086559e-05,4,0.20717700863003513
F03D9/11,0.0045710802986439125,0.0006533959590517876,0.013522193118395419,0.00025956086401869306,18,0.27651798805572547
B64B1/00,0.004418710955355782,0.0007060170382016444,0.014310196273997489,0.00019428511214937774,18,0.27704137660315054
F02K9/46,0.00030473868657626083,0.00025337614659556217,0.00021745563211824636,7.24178243325153e-05,1,0.20850030631405198
B64G1/40,0.007008989791253999,0.0022584160825585846,0.018634022182774185,0.0005074048083934298,19,0.2782305412071621
F04D25/10,0.0015236934328813042,2.661993615915807e-05,0.0007787456432291205,0.0001393998310089199,8,0.216933623350851
A01D75/00,0.0,0.0,1.6703848685293523e-23,2.4047710658183856e-05,0,0.0
F24H3/04,0.0022855401493219562,0.0005749020863254541,0.0016649090126572197,0.0002143532403986045,8,0.23840813713778897
F24H9/02,0.00045710802986439125,0.0,3.6649674875175784e-05,4.956278252023437e-05,3,0.1886724465053183
F24H9/00,0.0013713240895931737,8.046372248786378e-05,0.0009450131516864824,8.465653352801507e-05,7,0.22317562667878607
F26B21/00,0.001828432119457565,0.0005765091698601538,0.0005319267220312934,0.0002038398140272863,5,0.2247676061825135
A63H27/24,0.0022855401493219562,0.0006033526142268079,0.009662791446593396,0.00022270254398656087,10,0.27150452764518906
A63H27/18,0.0035044948956269996,0.0013214688842352357,0.004366872249695237,0.0004582031288375951,10,0.2548948747826751
F04D27/00,0.009751637970440347,0.0013818478032090167,0.017085259789696525,0.0005066571553831663,24,0.2526101584459637
A01M13/00,0.0007618467164406521,1.1734602914298069e-06,0.0005098307597982671,5.743222718462844e-05,4,0.2121462346178418
A01M29/12,0.0007618467164406521,0.0002533761465955621,0.0004514496623677907,8.144007181482666e-05,4,0.20859615970974624
B25B21/00,0.00030473868657626083,0.001012947307467449,1.4167560740419801e-11,0.00013512888860990504,2,0.1085836184939431
H02J3/18,0.0031997562090507387,4.209648477564848e-05,0.004540524964296707,0.00016800438555547662,16,0.23912430387385508
F04D19/00,0.00716135913454213,0.00019625235464281642,0.02180650527544441,0.00028906483059751493,24,0.27285968284361056
F24H9/18,0.0006094773731525217,3.660114081154255e-07,3.0855668932867535e-05,0.00010903434929501221,4,0.18717807293454888
F24H9/20,0.0007618467164406521,4.4707015935900654e-07,3.9351532120244e-05,0.0001267802211959026,4,0.18718579480224423
H01B9/00,0.005637665701660825,0.001880740221825201,0.005468836803785615,0.0003900946336658387,11,0.25270864193853526
H01B9/02,0.006094773731525217,0.003639902313037288,0.010856042801158566,0.00038068007141718195,12,0.2742615852276596
H01B7/18,0.005790035044948956,0.0030647191212292884,0.0011630741607411758,0.0006680762428923293,10,0.23134572304116655
B29C47/12,0.0019808014627456954,0.00017896884587668315,8.934926456599962e-07,0.00031882987202946195,8,0.15795389772353963
B29C47/60,0.0027426481791863475,0.0007165864401367995,7.994752146279949e-07,0.00029553840968683413,8,0.15778362367445836
